DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
192109463,5/1/2019,7/1/2017,900,21,Topanga,2136,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1501,33,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,7300    OWENSMOUTH                   AV,,"(34.2029, -118.6016)"
190600952,5/2/2019,1/1/2013,1600,6,Hollywood,678,121,"RAPE, FORCIBLE",0500 0552,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,5200    ROMAINE                      ST,,"(34.0885, -118.3056)"
190409309,5/2/2019,1/1/2014,1200,4,Hollenbeck,469,121,"RAPE, FORCIBLE",0500 1258 0360 1251 0512 0519 0527,8,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,3500 E  4TH                          ST,,"(34.0326, -118.1938)"
191009232,5/2/2019,5/15/2014,1200,10,West Valley,1045,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000,35,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,17900    BURBANK                      BL,,"(34.1722, -118.522)"
191811559,5/2/2019,7/9/2014,1,18,Southeast,1861,946,OTHER MISCELLANEOUS CRIME,1501,0,X,X,726,POLICE FACILITY,,,IC,Invest Cont,946,,,,600 W  119TH                        ST,,"(33.9249, -118.2848)"
190600951,5/2/2019,9/1/2016,1500,6,Hollywood,678,121,"RAPE, FORCIBLE",0500 1258 0552,11,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,5200    ROMAINE                      ST,,"(34.0885, -118.3056)"
192109486,5/2/2019,9/20/2016,1755,21,Topanga,2177,354,THEFT OF IDENTITY,0100 1822 0928,57,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5600    AMORITA                      PL,,"(34.1735, -118.582)"
190312416,5/2/2019,1/1/2017,1200,3,Southwest,376,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0522 0360 1258 1251 2024 0503,10,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,3800    DENKER                       AV,,"(34.0174, -118.3045)"
190600953,5/2/2019,11/1/2017,1,6,Hollywood,678,121,"RAPE, FORCIBLE",0500 0552 1258 0400,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,5200    ROMAINE                      ST,,"(34.0885, -118.3056)"
191009340,5/3/2019,6/1/2013,1,10,West Valley,1008,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1258 0522,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,8000    WOODLEY                      AV,,"(34.2157, -118.4837)"
192010125,5/3/2019,11/15/2013,900,20,Olympic,2081,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,54,F,B,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,956,,,,2400 W  WASHINGTON                   BL,,"(34.0418, -118.3134)"
192109532,5/3/2019,5/1/2013,1200,21,Topanga,2161,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1803 0344,44,M,W,730,SYNAGOGUE/TEMPLE,,,IC,Invest Cont,668,,,,6000    VALLEY CIRCLE                BL,,"(34.1798, -118.6558)"
191212900,5/3/2019,2/1/2014,1,12,77th Street,1215,900,VIOLATION OF COURT ORDER,0913 1501,38,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,900,,,,1200 W  56TH                         ST,,"(33.9916, -118.2958)"
190809427,5/3/2019,9/24/2017,2330,8,West LA,889,928,THREATENING PHONE CALLS/LETTERS,1906,16,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,928,,,,2000    CHARITON                     ST,,"(34.0406, -118.378)"
191109919,5/3/2019,11/10/2017,1200,11,Northeast,1125,354,THEFT OF IDENTITY,0100 0928 0931 1817,49,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4900    MERIDIAN                     ST,,"(34.1228, -118.2088)"
191212861,5/3/2019,5/14/2017,200,12,77th Street,1239,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0913 0515 0529 0501,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,,,,5800    BONSALLO                     AV,,"(33.9867, -118.2859)"
192109519,5/3/2019,11/1/2017,5,21,Topanga,2118,354,THEFT OF IDENTITY,0928 1822,20,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,20200    ROSCOE                       BL,,"(34.2202, -118.5732)"
190611104,5/4/2019,1/1/2013,1,6,Hollywood,646,354,THEFT OF IDENTITY,377,39,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6400    HOLLYWOOD                    BL,,"(34.1016, -118.3295)"
190710108,5/5/2019,5/5/2015,1045,7,Wilshire,782,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1414,45,M,W,210,RESTAURANT/FAST FOOD,302,BLUNT INSTRUMENT,IC,Invest Cont,230,,,,2000 S  LA CIENEGA                   BL,,"(34.0404, -118.377)"
191608713,5/5/2019,1/1/2017,1200,16,Foothill,1621,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1258 0522 0515 0512 2021 0510 0537 0360 1000,6,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,812,815,820,,10600    LAUREL CANYON                BL,,"(34.2625, -118.4361)"
190210847,5/6/2019,9/1/2013,800,2,Rampart,261,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0913 2024 1258 1251 0500 0400 0515 0529,7,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,815,,,2600 W  7TH                          ST,,"(34.059, -118.2824)"
191811600,5/6/2019,8/1/2013,1200,18,Southeast,1804,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1259 2021 0360 0522,10,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,87TH                         PL,AVALON                       BL,"(33.9583, -118.2651)"
191213059,5/6/2019,7/30/2014,1200,12,77th Street,1267,354,THEFT OF IDENTITY,0100 1822,34,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,600 W  85TH                         ST,,"(33.9611, -118.2842)"
190210840,5/6/2019,5/4/2016,2100,2,Rampart,285,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1600 W  12TH                         ST,,"(34.0462, -118.276)"
190809440,5/6/2019,8/15/2016,1,8,West LA,835,354,THEFT OF IDENTITY,1822 0100,57,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1800    VETERAN                      AV,,"(34.0487, -118.44)"
192109665,5/6/2019,8/7/2016,1200,21,Topanga,2189,310,BURGLARY,344,31,M,W,120,STORAGE SHED,,,IC,Invest Cont,310,,,,20500    VENTURA                      BL,,"(34.1683, -118.5787)"
190312270,5/6/2019,5/6/2017,2200,3,Southwest,314,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0408 0416 0419 1206,17,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,2600    7TH                          AV,,"(34.0326, -118.3239)"
191009410,5/6/2019,11/1/2017,1200,10,West Valley,1001,354,THEFT OF IDENTITY,1822 0930,32,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8200    CHAMBERLAIN                  LN,,"(34.2192, -118.5547)"
191110194,5/7/2019,8/30/2013,1,11,Northeast,1134,121,"RAPE, FORCIBLE",1402 1409 0518 0527 1258 0522 0515 1801 0400,13,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,998,,2800    ESTARA                       AV,,"(34.114, -118.2371)"
190312506,5/7/2019,8/1/2014,1,3,Southwest,358,815,SEXUAL PENETRATION W/FOREIGN OBJECT,,-4,F,X,719,MEDICAL/DENTAL OFFICES,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,,,,34TH                         ST,WATT                         WY,"(34.0235, -118.2858)"
191009421,5/7/2019,10/1/2014,1200,10,West Valley,1097,121,"RAPE, FORCIBLE",1817,53,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,3600    SAPPHIRE                     DR,,"(34.1413, -118.506)"
190710245,5/7/2019,8/30/2015,800,7,Wilshire,736,354,THEFT OF IDENTITY,1822,26,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,400 S  DETROIT                      ST,,"(34.0669, -118.3451)"
190509568,5/7/2019,5/4/2016,1200,5,Harbor,587,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1202,79,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,3200 S  DENISON                      AV,,"(33.7152, -118.2889)"
191311036,5/7/2019,1/1/2017,1,13,Newton,1346,354,THEFT OF IDENTITY,0100 0928,32,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4200    ASCOT                        AV,,"(34.0069, -118.2496)"
191811726,5/7/2019,6/1/2017,1,18,Southeast,1851,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1702 1202,81,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,700 W  130TH                        ST,,"(33.9144, -118.2871)"
192109757,5/8/2019,10/25/2013,900,21,Topanga,2175,354,THEFT OF IDENTITY,1822,29,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5800    TOPANGA CANYON               BL,,"(34.1732, -118.6152)"
191110207,5/8/2019,10/22/2014,2000,11,Northeast,1107,121,"RAPE, FORCIBLE",1814 0518 0527 1601,20,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,6100    SPRINGVALE                   DR,,"(34.1234, -118.1868)"
191608802,5/8/2019,10/1/2015,1500,16,Foothill,1678,860,BATTERY WITH SEXUAL CONTACT,0522 1824 1259,14,F,B,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,8900    VILLAGE                      AV,,"(34.2304, -118.3559)"
190409573,5/8/2019,2/11/2016,2100,4,Hollenbeck,455,210,ROBBERY,1218 0400 0416 0417,52,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,CESAR E CHAVEZ,CHICAGO,"(34.0477, -118.2097)"
190809534,5/8/2019,1/30/2016,1,8,West LA,801,121,"RAPE, FORCIBLE",0556 0913 0527 0522 1310 0448 0536 0537 0510 1251,12,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,1600    PALISADES                    DR,,"(34.0766, -118.5635)"
190910513,5/8/2019,10/7/2016,800,9,Van Nuys,985,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0931 1822,37,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,4000    CAMINO DE LA CUMBRE,,"(34.1458, -118.4423)"
191608799,5/8/2019,4/1/2016,1500,16,Foothill,1678,860,BATTERY WITH SEXUAL CONTACT,0522 1259 0448 0551 1824,14,F,W,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,8900    VILLAGE                      AV,,"(34.2304, -118.3559)"
192109965,5/8/2019,1/1/2016,1500,21,Topanga,2107,860,BATTERY WITH SEXUAL CONTACT,1259 0503 0500,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,CHASE,ROSCOE,"(34.2234, -118.5932)"
190210933,5/8/2019,5/1/2017,900,2,Rampart,233,354,THEFT OF IDENTITY,0100 0928,28,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,200 S  RAMPART                      BL,,"(34.0685, -118.2775)"
190509723,5/8/2019,1/1/2017,600,5,Harbor,503,121,"RAPE, FORCIBLE",0556 1259 0515,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,1000 W  254TH                        ST,,"(33.7938, -118.2937)"
191110199,5/8/2019,1/1/2017,1300,11,Northeast,1107,354,THEFT OF IDENTITY,1822 0928,56,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5900    BURWOOD                      AV,,"(34.1269, -118.19)"
191311140,5/8/2019,5/1/2017,1500,13,Newton,1364,860,BATTERY WITH SEXUAL CONTACT,1258 1251 0400 0522 0913,10,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,1200 E  VERNON                       AV,,"(34.0039, -118.2542)"
190312495,5/9/2019,8/30/2013,800,3,Southwest,358,815,SEXUAL PENETRATION W/FOREIGN OBJECT,,-5,M,W,719,MEDICAL/DENTAL OFFICES,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,,,,3500    WATT                         WY,,"(34.0235, -118.2858)"
190910602,5/9/2019,4/26/2015,1100,9,Van Nuys,901,320,"BURGLARY, ATTEMPTED",1501,45,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,320,,,,15400    SHERMAN                      WY,,"(34.2085, -118.4698)"
191609548,5/9/2019,1/1/2016,1200,16,Foothill,1621,813,CHILD ANNOYING (17YRS & UNDER),1501 1259,14,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,,,,13800    FILMORE                      ST,,"(34.263, -118.4336)"
190409652,5/9/2019,7/1/2017,900,4,Hollenbeck,409,354,THEFT OF IDENTITY,100,34,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5400    ALMONT                       ST,,"(34.093, -118.1636)"
191609634,5/9/2019,1/23/2017,1400,16,Foothill,1684,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0419,23,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,7700    LANKERSHIM                   BL,,"(34.2166, -118.3919)"
191811884,5/9/2019,9/1/2017,1800,18,Southeast,1824,820,ORAL COPULATION,1259 0512 0913 0537 0400,12,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,820,,,9900    PALOMA                       AV,,"(33.9468, -118.2638)"
190710400,5/10/2019,9/1/2014,1200,7,Wilshire,722,354,THEFT OF IDENTITY,1822,51,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6600    LINDENHURST                  AV,,"(34.0668, -118.371)"
190710401,5/10/2019,1/1/2014,5,7,Wilshire,701,354,THEFT OF IDENTITY,0929 1822,18,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,500 N  HAYWORTH                     AV,,"(34.0802, -118.3627)"
190312539,5/10/2019,11/30/2015,700,3,Southwest,332,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,2800    POTOMAC                      AV,,"(34.0311, -118.3439)"
191510767,5/10/2019,5/1/2016,800,15,N Hollywood,1595,354,THEFT OF IDENTITY,0928 1822,39,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,3900    LAUREL CANYON                BL,,"(34.141, -118.3943)"
191910144,5/10/2019,5/9/2016,1600,19,Mission,1971,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,9000    ORION                        AV,,"(34.2338, -118.472)"
190211081,5/10/2019,1/1/2017,1020,2,Rampart,235,354,THEFT OF IDENTITY,100,36,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,200 S  PARK VIEW                    ST,,"(34.0672, -118.2741)"
190710398,5/10/2019,9/28/2017,1200,7,Wilshire,752,354,THEFT OF IDENTITY,0926 1822,36,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1200    HAYWORTH                     AV,,"(34.0536, -118.3671)"
191213317,5/10/2019,6/2/2017,1500,12,77th Street,1259,354,THEFT OF IDENTITY,0930 1822,51,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,600 E  75TH                         ST,,"(33.9721, -118.2652)"
191709887,5/10/2019,8/1/2017,900,17,Devonshire,1778,354,THEFT OF IDENTITY,1202 0930,66,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9700    WOODLEY                      AV,,"(34.2465, -118.485)"
190113333,5/11/2019,11/12/2015,1300,1,Central,131,354,THEFT OF IDENTITY,1822 0930 0928,24,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,100 S  FIGUEROA                     ST,,"(34.0569, -118.254)"
190611583,5/11/2019,4/1/2015,1200,6,Hollywood,627,354,THEFT OF IDENTITY,0100 1804,45,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2800    HOLLYRIDGE                   DR,,"(34.1194, -118.3189)"
190312749,5/13/2019,5/13/2014,1,3,Southwest,376,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 1821 0401,20,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,1400    ROLLAND CURTIS               PL,,"(34.0165, -118.3016)"
190509837,5/13/2019,6/1/2014,1,5,Harbor,517,121,"RAPE, FORCIBLE",2024 1258 0400 0527,17,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,1000    LAKME                        AV,,"(33.7831, -118.2596)"
190809730,5/13/2019,1/18/2014,1100,8,West LA,832,121,"RAPE, FORCIBLE",0527 0400 2000 1814 0512,45,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,11800    GOSHEN                       AV,,"(34.0491, -118.4633)"
191213614,5/13/2019,7/1/2015,2000,12,77th Street,1248,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1258 0558 0542 0432 0522 0503,12,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,800 W  69TH                         ST,,"(33.9773, -118.2871)"
191213707,5/13/2019,7/1/2016,1,12,77th Street,1273,354,THEFT OF IDENTITY,0100 1822,19,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9100 S  DALTON                       AV,,"(33.9546, -118.3036)"
190910774,5/13/2019,2/25/2017,1500,9,Van Nuys,923,860,BATTERY WITH SEXUAL CONTACT,0500 0522,21,F,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,14500    VANOWEN                      ST,,"(34.1939, -118.4487)"
191910343,5/13/2019,5/12/2017,2000,19,Mission,1908,940,EXTORTION,0940 0337,62,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,13200    CRANSTON                     AV,,"(34.3117, -118.4172)"
190809733,5/14/2019,8/4/2013,1103,8,West LA,818,110,CRIMINAL HOMICIDE,,8,M,W,701,HOSPITAL,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,110,,,,700    WESTWOOD                     PA,,"(34.067, -118.4451)"
191910340,5/14/2019,12/1/2013,100,19,Mission,1998,354,THEFT OF IDENTITY,0928 1822,23,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8000    CHERRYSTONE                  AV,,"(34.2164, -118.4372)"
191110415,5/14/2019,5/12/2014,1,11,Northeast,1189,121,"RAPE, FORCIBLE",1218 0527,22,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,AVENUE 26,FIGUEROA,"(34.0839, -118.2224)"
191812136,5/14/2019,7/1/2014,430,18,Southeast,1846,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1258 0913 0522,6,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,1500 E  114TH                        ST,,"(33.9311, -118.2479)"
191812171,5/14/2019,5/14/2014,1200,18,Southeast,1846,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1259 0515 0913,9,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,815,,,11300    PARMELEE                     AV,,"(33.932, -118.2501)"
192010635,5/14/2019,5/20/2015,1200,20,Olympic,2027,354,THEFT OF IDENTITY,0100 0928,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,600 S  KENMORE                      AV,,"(34.0636, -118.2966)"
190312903,5/14/2019,8/2/2016,1,3,Southwest,333,860,BATTERY WITH SEXUAL CONTACT,0522 0533,15,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,2600    WELLINGTON                   RD,,"(34.0326, -118.3384)"
191510942,5/14/2019,6/1/2016,1200,15,N Hollywood,1539,760,LEWD/LASCIVIOUS ACTS WITH CHILD,0500 0522 1258 0361 1820,6,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,760,,,,5800    WHITNALL                     HY,,"(34.1762, -118.3615)"
191510943,5/14/2019,6/1/2016,1200,15,N Hollywood,1539,760,LEWD/LASCIVIOUS ACTS WITH CHILD,0500 0522 1258 1820 0551 0361,-1,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,760,,,,5800    WHITNALL                     HY,,"(34.1762, -118.3615)"
190313411,5/14/2019,1/1/2017,1200,3,Southwest,353,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1251 1258 2024 0554,9,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,3700    WEST                         BL,,"(34.0195, -118.3412)"
190409858,5/14/2019,2/1/2017,1440,4,Hollenbeck,479,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0500 1814 1259 0515 1251,11,F,H,720,JUNIOR HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,815,,,700 S  INDIANA                      ST,,"(34.0248, -118.1956)"
190710604,5/14/2019,11/27/2017,1,7,Wilshire,789,354,THEFT OF IDENTITY,1501,60,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2200    9TH                          AV,,"(34.0371, -118.3272)"
190809736,5/14/2019,12/20/2017,1200,8,West LA,882,310,BURGLARY,1202 0344 1402 1822,76,M,B,221,PUBLIC STORAGE,,,IC,Invest Cont,310,998,,,11200 W  OLYMPIC                      BL,,"(34.0385, -118.4408)"
191110472,5/14/2019,1/1/2017,1000,11,Northeast,1157,354,THEFT OF IDENTITY,100,24,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1300 N  SAN FERNANDO                 RD,,"(34.0974, -118.2367)"
191510929,5/14/2019,7/1/2017,900,15,N Hollywood,1545,354,THEFT OF IDENTITY,1822,47,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4800    CARPENTER                    AV,,"(34.1576, -118.3911)"
191812177,5/14/2019,5/1/2017,2000,18,Southeast,1802,121,"RAPE, FORCIBLE",1822 0527,13,F,H,709,PUBLIC RESTROOM(INDOORS-INSIDE),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,90TH                         ST,MAIN                         ST,"(33.9546, -118.2739)"
192010636,5/14/2019,7/15/2017,1200,20,Olympic,2022,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,-1,X,X,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,341,,,,600 S  SAINT ANDREWS                PL,,"(34.0635, -118.3116)"
192010690,5/15/2019,5/15/2013,2000,20,Olympic,2019,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0360 0522,8,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,3400 W  2ND                          ST,,"(34.0704, -118.2898)"
190910874,5/15/2019,9/1/2014,1,9,Van Nuys,923,860,BATTERY WITH SEXUAL CONTACT,0522 0509,21,F,B,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,14500    VANOWEN                      ST,,"(34.1939, -118.4487)"
