APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map,Zip Codes
6005011004,1/3/2019,Single Family,145 W 59TH ST,LOS ANGELES,CA,90003,9,Cenlar FSB,ATHENA SANTOS,720-945-5431,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.2755,33.98703,POINT (-118.2755 33.98703),22352
5580009013,1/7/2019,Single Family,2408 N DETOUR DR,LOS ANGELES,CA,90068,4,First American Trustee Servicing/Reverse Mortgage Solutions,Reverse Solutions,844-311-2322,BRON Inc.,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,877-338-3791,-118.31988,34.11354,POINT (-118.31988 34.11354),24033
6023022019,3/18/2019,Multi-Family,857 1/2 E 77TH ST,LOS ANGELES,CA,90001,9,LAKEVIEW LOAN SERVICING,Cassie Justice,757-955-8014,First Allegiance,Registration Department,5716   Corsa AVE 110 Westlake Village CA 91362,888-727-6303,-118.25892,33.96948,POINT (-118.25892 33.96948),22350
2688033013,1/11/2019,Single Family,16410 W SUNBURST ST,LOS ANGELES,CA,91343,12,CitiMortgage,Erin Theobald,877-290-3997,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.48997,34.23463,POINT (-118.48996999999999 34.23463),18914
6033011033,1/21/2019,Single Family,1300 W 82ND ST,LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.29839,33.96429,POINT (-118.29838999999998 33.96429),23675
2820002020,1/1/2019,Single Family,18831 W KILFINAN ST,LOS ANGELES,CA,91326,12,US Bank National Association C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.5441,34.29792,POINT (-118.54410000000001 34.29792),18905
6037006014,3/13/2019,Single Family,9156 S HARVARD BLVD,LOS ANGELES,CA,90047,8,West Coast Servicing Inc,Glenn Ohno,866-574-2001,Law Office of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-580-8567,-118.3067,33.95291,POINT (-118.30669999999999 33.95291),23678
4305027021,1/7/2019,Single Family,9017 W CRESTA DR,LOS ANGELES,CA,90035,5,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.38699,34.04604,POINT (-118.38699 34.04604),23666
5587023011,3/5/2019,Single Family,1910 N WESTERN AVE,LOS ANGELES,CA,90027,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.30912,34.10569,POINT (-118.30912000000001 34.10569),23445
7425022043,2/19/2019,Single Family,1423 E MAURETANIA ST,LOS ANGELES,CA,90744,15,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.24587,33.79039,POINT (-118.24587 33.79039),3350
6016036012,1/8/2019,Multi-Family,1846 W 71ST ST,LOS ANGELES,CA,90047,8,"O.K.,LLC",Oleg Khersonsky,818-322-0587,OK LLC,jeanie bedrosian,11693   san vicente BLVD 202 LOS ANGELES CA 90049,310-994-2900,-118.31067,33.97527,POINT (-118.31067 33.97527),23678
7425011021,1/18/2019,Single Family,932 1/2 N DOMINGUEZ AVE,LOS ANGELES,CA,90744,15,SELECT PORTFOLIO SERVICING,STEVE BEAN,801-313-2151,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.25142,33.7827,POINT (-118.25142 33.7827),3350
6001007037,1/14/2019,Single Family,5944 S WILTON PL,LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.31472,33.98602,POINT (-118.31472000000001 33.98602),23678
5571011004,1/31/2019,Single Family,2650 N LISCO PL,LOS ANGELES,CA,90046,4,East West Bank,JEFF PLACE,626-986-2315,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.35405,34.11908,POINT (-118.35405 34.11908),23677
7423025024,3/22/2019,Single Family,1029 N EUBANK AVE,LOS ANGELES,CA,90744,15,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.25537,33.78381,POINT (-118.25537000000001 33.78381),3350
5028011006,2/25/2019,Single Family,4506 W DON PABLO PL,LOS ANGELES,CA,90008,8,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.35476,34.00887,POINT (-118.35476000000001 34.00887),22725
6015012018,3/6/2019,Single Family,1715 W 66TH ST,LOS ANGELES,CA,90047,8,SUPERIOR LOAN SERVICING,BARRY HARARI,818-876-0037,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.3073,33.97922,POINT (-118.30730000000001 33.97922),23678
6006026009,1/4/2019,Single Family,424 E 60TH ST,LOS ANGELES,CA,90003,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.26657,33.98507,POINT (-118.26657 33.98507),22352
6072022026,3/13/2019,Single Family,905 E 113TH ST,LOS ANGELES,CA,90059,15,Ditech Mortgage Corp,xxxxxx xxxxxx,800-700-9212,AFS c/o PRIORITY 1 PROPERTY PRESERVATION INC - SOUTH,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078,760-736-0067,-118.25833,33.932,POINT (-118.25833000000002 33.932),24354
7414019014,1/9/2019,Single Family,1207 W Q ST,LOS ANGELES,CA,90744,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.27766,33.79434,POINT (-118.27766000000001 33.794340000000005),3350
7411006070,1/23/2019,Single Family,1414  260TH ST,LOS ANGELES,CA,90710,15,ARLP Trust,Samir Shaikh,855-662-8989,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.30214,33.78671,POINT (-118.30214000000001 33.78671),26327
5115031024,1/7/2019,Single Family,1230 E 42ND PL,LOS ANGELES,CA,90011,9,SELECT PORTFOLIO SERVICING,STEVE BEAN,801-313-2151,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.25326,34.0065,POINT (-118.25325999999998 34.0065),22727
6054003023,1/4/2019,Single Family,711 W 98TH ST,LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.28738,33.94731,POINT (-118.28738 33.94731),23675
6036006006,1/21/2019,Single Family,8822 S WILTON PL,LOS ANGELES,CA,90047,8,Reverse Mortgage Solutions Inc.,Amy Sporn,832-616-5910,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,-118.31488,33.95738,POINT (-118.31488 33.95738),23678
5690003021,1/7/2019,Single Family,1307 W LINDA ROSA AVE,LOS ANGELES,CA,90041,14,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.19522,34.13752,POINT (-118.19522 34.13752),23672
6068012030,1/7/2019,Single Family,10838 S WEIGAND AVE,LOS ANGELES,CA,90059,15,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.23041,33.93592,POINT (-118.23041000000002 33.93592000000001),24354
5404010005,1/1/2019,Multi-Family,1718 W CLINTON ST,LOS ANGELES,CA,90026,13,"Citibank, N.A. c/o Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,-118.26261,34.07222,POINT (-118.26260999999998 34.07222),23444
2763033025,1/21/2019,Single Family,9722 N GLADBECK AVE,LOS ANGELES,CA,91324,12,bayview,Willie Walton,714-848-7920,"Sables Servco, LLC",Jesse Talavera,30   Corporate Park  450 Irvine CA 92606,714-580-8567,-118.53942,34.24711,POINT (-118.53942 34.24711),18513
6003011023,1/21/2019,Multi-Family,5972 S NORMANDIE AVE 1-3,LOS ANGELES,CA,90044,9,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.30006,33.9862,POINT (-118.30006 33.9862),23675
5512021025,1/10/2019,Single Family,140 S POINSETTIA PL,LOS ANGELES,CA,90036,5,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.34849,34.07234,POINT (-118.34849 34.07234),23667
6109019043,1/7/2019,Single Family,1334 W 187TH PL,LOS ANGELES,CA,90248,15,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.29786,33.8604,POINT (-118.29786 33.8604),24685
6073017025,1/8/2019,Single Family,143 E 111TH PL,LOS ANGELES,CA,90061,8,Reverse Mortgage Solutions,Josefina Scott,281-791-7674,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.27227,33.93404,POINT (-118.27227000000002 33.93404),24355
7416021028,1/17/2019,Multi-Family,829 N BAY VIEW AVE,WILMINGTON,CA,90744,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.2701,33.78031,POINT (-118.27010000000001 33.78031),3350
5135016009,1/11/2019,Multi-Family,1125 W 18TH ST,LOS ANGELES,CA,90015,1,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.28116,34.04001,POINT (-118.28116 34.04001),23076
7346002027,3/22/2019,Single Family,1541 W 218TH ST,LOS ANGELES,CA,90501,15,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.30517,33.83038,POINT (-118.30517 33.83038),25715
6048020009,1/30/2019,Single Family,9552 S DEFIANCE AVE,LOS ANGELES,CA,90002,15,Mr. Cooper,Paula Acosta,800-468-1743,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,-118.24517,33.94919,POINT (-118.24517000000002 33.94919),22351
5586017062,1/8/2019,Single Family,2200 N HOLLYRIDGE DR,LOS ANGELES,CA,90068,4,Bayview Loan Servicing,Miles Preservation LLC,951-808-3346,Miles Preservation LLC,Miles Preservation,27226   Via Industria   Temecula CA 92590,951-808-3346,-118.31938,34.10911,POINT (-118.31937999999998 34.10911),24033
6067001015,1/17/2019,Single Family,1926 E 115TH ST,LOS ANGELES,CA,90059,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.23809,33.93044,POINT (-118.23809 33.93044),24354
6053014035,1/3/2019,Multi-Family,125 1/2 W 98TH ST,LOS ANGELES,CA,90003,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.27492,33.94749,POINT (-118.27491999999998 33.94749),22352
5690029029,1/20/2019,Multi-Family,4835 N GENEVIEVE AVE,LOS ANGELES,CA,90041,14,"The Gold 401K Profit Sharing Plan and Trust,  Jonathan B. Brooks, Trustee",Jonathan Brooks,310-487-6944,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.19009,34.13405,POINT (-118.19009 34.13405),23672
7458019023,1/9/2019,Single Family,1327 S MEYLER ST,SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.29691,33.73196,POINT (-118.29691 33.73196),3342
5090012016,1/1/2019,Single Family,929 S MUIRFIELD RD,LOS ANGELES,CA,90019,4,"Wilmington Trust, NA c/o Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,-118.33081,34.05798,POINT (-118.33080999999999 34.05798),23080
2711013015,1/3/2019,Single Family,17548 W DONMETZ ST,LOS ANGELES,CA,91344,12,Fay Servicing,Eric Moore,877-338-3791,Bron Inc,Grace Wesson,41951   Remington  150 Temecula CA 92590,877-338-3791,-118.51702,34.27435,POINT (-118.51702 34.27435),19329
5492030015,1/17/2019,Single Family,6332 S ARROYO GLEN ST,LOS ANGELES,CA,90042,14,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.18366,34.11226,POINT (-118.18366 34.11226),23673
2718022016,1/3/2019,Single Family,10901 N DES MOINES AVE,LOS ANGELES,CA,91326,12,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Zieve, Brodnax, & Steele, LLP c/o Bron Inc",Bron Inc,30   Corporate PARK 450 IRVINE CA 92606,877-338-3791,-118.55473,34.26802,POINT (-118.55473 34.26802),18905
5471015015,1/10/2019,Single Family,4930 E SAN RAFAEL AVE,LOS ANGELES,CA,90042,1,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.20849,34.11255,POINT (-118.20849000000001 34.11255),23673
6046017012,1/10/2019,Multi-Family,9824 S WILMINGTON AVE,LOS ANGELES,CA,90002,15,"PennyMac Loan Services, LLC",Giselle Martinez,866-695-4122,SAFEGUARD,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.23886,33.9467,POINT (-118.23885999999999 33.9467),22351
6061025004,2/20/2019,Single Family,542 W 105TH ST,LOS ANGELES,CA,90044,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,-118.28426,33.94063,POINT (-118.28425999999999 33.94063),23675
5590026007,2/25/2019,Multi-Family,4628 1/2 W KINGSWELL AVE,LOS ANGELES,CA,90027,4,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.29067,34.10248,POINT (-118.29066999999999 34.10248),23445
6006009002,1/7/2019,Multi-Family,252 W 61ST ST,LOS ANGELES,CA,90003,9,Puerto Escondido LLC,Jim Matheson,619-296-9000,Pacifica SD Management,Jim Matheson,1101   California AVE 210A Corona CA 92881,619-296-9000,-118.27786,33.9841,POINT (-118.27786 33.984100000000005),22352
6006020012,2/5/2019,Multi-Family,320 E GAGE AVE,LOS ANGELES,CA,90003,9,Mr. Cooper,Paula Acosta,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,800-468-1743,-118.26876,33.9823,POINT (-118.26876 33.9823),22352
7456002032,1/3/2019,Single Family,1001 S CENTRE ST,SAN PEDRO,CA,90731,15,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.28368,33.73492,POINT (-118.28368000000002 33.73492),3342
6117014024,1/17/2019,Single Family,652 W 124TH ST,LOS ANGELES,CA,90044,15,"Pacific Union Financial, LLC",Terry Tolbert,469-804-1545,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.28662,33.91995,POINT (-118.28661999999998 33.91995),23675
5454012037,1/2/2019,Single Family,3677 E ROSEVIEW AVE,LOS ANGELES,CA,90065,1,Quicken Loan Servicing,Eric Moore,877-338-3791,BRON Inc.,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,877-338-3791,-118.22367,34.09901,POINT (-118.22367000000001 34.09901),24030
7349005007,2/8/2019,Single Family,20931 S DALTON AVE,LOS ANGELES,CA,90501,15,Fannie Mae - Care of Pemco-Limited,TaNisha Tankard,720-509-3246,Pemco-Limited,TaNisha Tankard,8149   California AVE  South Gate CA 90280,720-509-3246,-118.30292,33.83891,POINT (-118.30292000000001 33.83891),25715
7410024001,1/7/2019,Single Family,25603 S PRESIDENT AVE,LOS ANGELES,CA,90710,15,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,-118.30438,33.79129,POINT (-118.30437999999998 33.79129),26327
5309010007,1/11/2019,Single Family,5231 E NEWTONIA DR,LOS ANGELES,CA,90032,14,Franklin Credit Management Corp,DK Knight,201-604-1800,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.1662,34.09651,POINT (-118.16620000000002 34.09651),23449
6002016008,1/21/2019,Single Family,1720 W 60TH ST,LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.30754,33.98578,POINT (-118.30754000000002 33.98578),23678
6001003027,1/3/2019,Single Family,5845 S CIMARRON ST,LOS ANGELES,CA,90047,8,"CALIBER HOME LOANS, INC.",CHRISTINE CAYANAN,214-874-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.31583,33.9878,POINT (-118.31583000000002 33.9878),23678
6063007030,1/1/2019,Single Family,239 E 102ND ST,LOS ANGELES,CA,90003,8,Deutsche Bank National Trust Company C/O Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.27037,33.94387,POINT (-118.27037000000001 33.94387),22352
6073007019,2/20/2019,Multi-Family,231 E 109TH PL,LOS ANGELES,CA,90061,8,SRP 2012-4 LLC,Elssa Torres,203-590-9905,Villa Properties,Bernardo Villapudua,17321   Irvine BLVD  Tustin CA 92780,714-349-9366,-118.27064,33.93663,POINT (-118.27064000000001 33.93663),24355
6087022005,1/1/2019,Single Family,134 W 119TH ST,LOS ANGELES,CA,90061,15,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.27528,33.92456,POINT (-118.27528000000001 33.92456),24355
7448010032,2/26/2019,Non-Residential,00518  N GRAND AVE,LOS ANGELES,CA,90731,15,international city mortgage,registration dept,757-955-8014,Bron,Jessica Hamlet,41951   Remington AVE 150 Temecula CA 92590,951-291-3285,-118.290006,33.747017,POINT (-118.29000600000002 33.747017),3342
6063030019,1/11/2019,Single Family,358 E 107TH ST,LOS ANGELES,CA,90003,8,SETERUS,PROPERY PRESERVATION,877-272-2149,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,-118.26752,33.93921,POINT (-118.26752000000002 33.93921),22352
6017006015,1/9/2019,Single Family,2051 W 74TH ST,LOS ANGELES,CA,90047,8,Cenlar FSB,Athena Santos,609-883-3900,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.31525,33.97288,POINT (-118.31525000000002 33.97288),23678
6015006007,1/1/2019,Single Family,1634 W 65TH ST,LOS ANGELES,CA,90047,8,US BANK NA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.30577,33.98051,POINT (-118.30576999999998 33.98051),23678
5583013014,1/1/2019,Single Family,2754 N WOODHAVEN DR,LOS ANGELES,CA,90068,4,"Wilmington Trust, NA c/o Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,-118.32146,34.12123,POINT (-118.32146000000002 34.12123),24033
6055009049,1/7/2019,Single Family,1448 W 94TH PL,LOS ANGELES,CA,90047,8,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.302,33.95024,POINT (-118.30200000000002 33.95024),23678
6033005006,1/4/2019,Single Family,8125 S MARIPOSA AVE,LOS ANGELES,CA,90044,8,Caliber Home Loans,Kandyce Hughes,214-874-4174,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.29939,33.96472,POINT (-118.29939 33.96472),23675
6037005005,1/28/2019,Single Family,8920 S HARVARD BLVD,LOS ANGELES,CA,90047,8,CHAMPION MORTGAGE COMPANY,Tristi Mechlaoui,855-683-3095,"Execs Venture, Inc. dba ReMax Execs",Angelica Suarez,21531  S FIGUEROA ST  CARSON CA 90745,310-261-7700,-118.30669,33.95567,POINT (-118.30669000000002 33.95567),23678
6012013037,1/7/2019,Single Family,216 W 71ST ST,LOS ANGELES,CA,90003,9,"CALIBER HOME LOANS, INC.",Kandyce Hughes,214-874-4174,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.27679,33.97548,POINT (-118.27679 33.97548),22352
6038018009,1/28/2019,Single Family,8834 S BARING CROSS ST,LOS ANGELES,CA,90044,8,"Dovenmuehle Mortgage, Inc.",n/a n/a,888-397-5370,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.2892,33.95689,POINT (-118.2892 33.95689000000001),23675
6132024026,1/3/2019,Single Family,12000 S ATHENS WAY,LOS ANGELES,CA,90061,15,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.28031,33.92342,POINT (-118.28031 33.92342),24355
5217003002,3/7/2019,Single Family,2726 N LYNNFIELD CIR,LOS ANGELES,CA,90032,14,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.17666,34.07989,POINT (-118.17666 34.07989),23449
7438012016,3/20/2019,Single Family,23412 S CLEARPOOL PL,LOS ANGELES,CA,90710,15,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.30063,33.81181,POINT (-118.30063 33.81181),26327
