APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,,,,,,,
4327007003,1/17/2018,Multi-Family,10364 W EASTBORNE AVE,LOS ANGELES,CA,90024,5,Wells Fargo Bank N.A.,,,,,,,
5114033026,1/11/2018,Single Family,1161 E 40TH PL,LOS ANGELES,CA,90011,9,"Ocwen Loan Servicing, LLC",,,,,,,
2620026009,9/7/2018,Single Family,10537 N ILEX AVE,LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",,,,,,,
2620024025,2/15/2018,Single Family,10326 N TELFAIR AVE,LOS ANGELES,CA,91331,7,Carrington Mortgage Services,,,,,,,
5107002007,1/25/2018,Single Family,1214 E VERNON AVE,LOS ANGELES,CA,90011,9,Shellpoint Mortgage Services,,,,,,,
6014035008,1/9/2018,Single Family,1130 W 71ST ST,LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,,,,,,,
5190009018,5/21/2018,Single Family,1133 S DACOTAH ST,LOS ANGELES,CA,90023,14,Bank of America,,,,,,,
4405007017,8/30/2018,Single Family,12509 W SUNSET BLVD,LOS ANGELES,CA,90049,11,Israel Reynogold,,,,,,,
2647019005,1/1/2018,Single Family,14153 W CLARETTA ST,LOS ANGELES,CA,91331,6,"US BANK NA, c/o Select Portfolio Servicing",,,,,,,
6002021031,1/12/2018,Single Family,1501 W 61ST ST,LOS ANGELES,CA,90047,8,Carrington Mortgage Services,,,,,,,
2507028019,1/5/2018,Single Family,12209 N HILLSDALE AVE,LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,,,,,,,
2606014041,8/7/2018,Single Family,11922 N LOUISE AVE,LOS ANGELES,CA,91344,12,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2345003033,1/5/2018,Multi-Family,13246 W CUMPSTON ST,LOS ANGELES,CA,91401,4,CitiMortgage,,,,,,,
2679009016,1/2/2018,Single Family,10410 N SWINTON AVE,LOS ANGELES,CA,91344,12,Fay Servicing LLC,,,,,,,
2644030199,1/15/2018,Single Family,14501 W DAISY DR,LOS ANGELES,CA,91402,6,"Ocwen Loan Servicing, LLC",,,,,,,
2715026046,1/12/2018,Single Family,11200 N CANBY AVE,LOS ANGELES,CA,91326,12,"Trojan Capital Investments, LLC",,,,,,,
2502026016,1/11/2018,Single Family,15200 W DORIAN ST,LOS ANGELES,CA,91342,7,Nationstar Mortgage LLC,,,,,,,
4360004072,1/15/2018,Single Family,10787  WILSHIRE,LOS ANGELES,CA,90024,5,Shellpoint Mortgage Servicing,,,,,,,
2531026074,9/12/2018,Single Family,11683 N VANPORT AVE,LOS ANGELES,CA,91342,7,"CALIBER HOME LOANS, INC.",,,,,,,
2676021026,6/14/2018,Single Family,16507 W DEARBORN ST,LOS ANGELES,CA,91343,12,"Ocwen Loan Servicing, LLC",,,,,,,
4369038021,1/22/2018,Single Family,10850 W PORTOFINO PL,LOS ANGELES,CA,90077,5,Wells Fargo Bank N.A.,,,,,,,
2338011017,8/16/2018,Multi-Family,11420 W OXNARD ST,NORTH HOLLYWOOD,CA,91606,2,"FLS Realty, LLC/NVSI, INC",,,,,,,
4360004179,1/30/2018,Single Family,10751 S WILSHIRE BLVD,LOS ANGELES,CA,90024,5,Bank of the West,,,,,,,
2356030035,1/30/2018,Single Family,12321 W RIVERSIDE DR,LOS ANGELES,CA,91607,2,Selene Finance LP - Eric Moore,,,,,,,
2715001014,1/2/2018,Single Family,11052 N RESEDA BLVD,LOS ANGELES,CA,91326,12,Fay Servicing LLC,,,,,,,
2647024018,8/13/2018,Single Family,10047 N BORDEAUX AVE,LOS ANGELES,CA,91331,6,"VILLAGE CAPITAL &  INVESTMENT, LLC",,,,,,,
2668001004,5/2/2018,Single Family,15821 W KINGSBURY ST,LOS ANGELES,CA,91344,12,"CALIBER HOME LOANS, INC.",,,,,,,
5555029008,7/26/2018,Single Family,1581 N CRESCENT HEIGHTS BLVD,HOLLYWOOD,CA,90046,4,Wells Fargo Bank N.A.,,,,,,,
2620016027,9/20/2018,Single Family,13403 W PIERCE ST,LOS ANGELES,CA,91331,7,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
6040016025,1/18/2018,Single Family,117 W 87TH ST,LOS ANGELES,CA,90003,8,"Ocwen Loan Servicing, LLC",,,,,,,
2530029009,6/18/2018,Single Family,11827 W GLAMIS ST,LOS ANGELES,CA,91342,7,BANK OF AMERICA,,,,,,,
2530010026,1/8/2018,Single Family,11632 W KAGEL CANYON ST,LOS ANGELES,CA,91342,7,Mr. Cooper,,,,,,,
4242011039,1/2/2018,Non-Residential,1060 E PALMS BLVD,LOS ANGELES,CA,90291,11,Cal Pac Capital,,,,,,,
5071017038,6/19/2018,Single Family,1621 S VINEYARD AVE,LOS ANGELES,CA,90019,10,"Trustee Corps, PHH Mortgage",,,,,,,
6019006033,1/12/2018,Single Family,1200 W 78TH ST,LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,,,,,,,
2649015028,4/27/2018,Single Family,10400 N ORION AVE,LOS ANGELES,CA,91345,7,US Bank NA as Trustee for LSF9 Master Participation Trust,,,,,,,
4263039017,1/8/2018,Multi-Family,1524 S WELLESLEY AVE,LOS ANGELES,CA,90025,11,Nationstar Mortgage LLC,,,,,,,
7415024003,4/9/2018,Single Family,1110 N RONAN AVE,LOS ANGELES,CA,90744,15,Wells Fargo Bank N.A.,,,,,,,
2341014037,1/17/2018,Single Family,12519 W MIRANDA ST,LOS ANGELES,CA,91607,2,Wells Fargo Bank N.A.,,,,,,,
5135032018,1/11/2018,Multi-Family,1415 S VALENCIA ST,LOS ANGELES,CA,90015,1,"Ocwen Loan Servicing, LLC",,,,,,,
2237012001,1/25/2018,Single Family,14360 W KITTRIDGE ST,VAN NUYS,CA,91405,2,"Ocwen Loan Servicing, LLC",,,,,,,
5054026014,1/8/2018,Multi-Family,1459 W 25TH ST,LOS ANGELES,CA,90007,8,RUSHMORE LOAN MGMT SERVICES,,,,,,,
6065004027,8/27/2018,Single Family,10447 S MARY AVE,LOS ANGELES,CA,90002,15,Central Loan Administration & Reporting,,,,,,,
2350002016,1/10/2018,Single Family,11558 W KILLION ST,LOS ANGELES,CA,91601,2,"Caliber Home Loans, INC",,,,,,,
2224027009,6/26/2018,Single Family,15946 W BASSETT ST,VAN NUYS,CA,91406,6,Cenlar FSB,,,,,,,
2307017007,7/24/2018,Single Family,12352 W LULL ST,LOS ANGELES,CA,91605,2,"Trustee Corps, Bayview Loan Servicing",,,,,,,
6074010025,9/7/2018,Multi-Family,155 W 109TH ST,LOS ANGELES,CA,90061,8,"Ocwen Loan Servicing, LLC",,,,,,,
2648013028,3/5/2018,Single Family,14669 W MINNEHAHA ST,LOS ANGELES,CA,91345,7,CAM Trust,,,,,,,
2341011021,1/16/2018,Single Family,12731 W HATTERAS ST,LOS ANGELES,CA,91607,2,"Ocwen Loan Servicing, LLC",,,,,,,
5055020012,7/16/2018,Multi-Family,1185 1/2 W 24TH ST,LOS ANGELES,CA,90007,8,"Park Tree Investments 21, LLC",,,,,,,
2330005024,9/12/2018,Single Family,13427 W ERWIN ST,LOS ANGELES,CA,91401,2,"SETERUS, INC",,,,,,,
2661025006,5/25/2018,Single Family,15739 W VINTAGE ST,LOS ANGELES,CA,91343,12,Wells Fargo Bank N.A.,,,,,,,
4356011008,1/22/2018,Single Family,1322 N BENEDICT CANYON DR,LOS ANGELES,CA,90210,5,JP Morgan Chase NA,,,,,,,
4357015031,1/31/2018,Single Family,1398 N DAVIES DR,LOS ANGELES,CA,90210,5,Cenlar FSB,,,,,,,
2667002013,3/2/2018,Single Family,16125 W LUDLOW ST,LOS ANGELES,CA,91344,12,"Real Time Resolutions, Inc",,,,,,,
2276036033,1/9/2018,Single Family,14617 W ROUND VALLEY DR,LOS ANGELES,CA,91403,4,Wells Fargo Bank N.A.,,,,,,,
5474012012,1/29/2018,Single Family,1532 N AVENUE 46,LOS ANGELES,CA,90041,14,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
4326026106,1/9/2018,Single Family,10621 W EASTBORNE AVE,LOS ANGELES,CA,90024,5,Wells Fargo Bank N.A.,,,,,,,
4371037035,9/14/2018,Single Family,10266 W LELIA LANE,LOS ANGELES,CA,90077,5,Wells Fargo Bank N.A.,,,,,,,
2747014045,1/17/2018,Single Family,10030  OWENSMOUTH,LOS ANGELES,CA,91311,12,Bank of America,,,,,,,
6068008032,8/31/2018,Single Family,10833 S GORMAN AVE,LOS ANGELES,CA,90059,15,"Dovenmuehle Mortgage, Inc.",,,,,,,
5105002031,9/14/2018,Single Family,1563 E 53RD ST,LOS ANGELES,CA,90011,9,Celink,,,,,,,
2543029001,1/2/2018,Single Family,10349 W SIESTA DR,LOS ANGELES,CA,91040,7,Wells Fargo Bank N.A.,,,,,,,
2607007002,1/9/2018,Single Family,11532 N CURRY AVE,LOS ANGELES,CA,91344,12,CitiMortgage,,,,,,,
2639021011,1/12/2018,Single Family,14339 W OSBORNE ST,LOS ANGELES,CA,91402,6,Wells Fargo Bank N.A.,,,,,,,
2666030007,1/10/2018,Single Family,15843 W SAN FERNANDO MISSION BLVD,LOS ANGELES,CA,91344,12,Nationstar Mortgage,,,,,,,
4229021081,1/5/2018,Single Family,13650 W MARINA POINTE DR,LOS ANGELES,CA,90292,11,Nationstar Mortgage LLC,,,,,,,
2649022027,8/14/2018,Single Family,10436 N MEMORY PARK AVE,LOS ANGELES,CA,91345,7,Celink,,,,,,,
6065003019,8/30/2018,Single Family,10510 S MARY AVE,LOS ANGELES,CA,90002,15,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
6019015020,1/5/2018,Single Family,1137 W 78TH ST,LOS ANGELES,CA,90044,8,"Trustee Corps, PennyMac Loac Services, LLC",,,,,,,
7415014020,7/17/2018,Single Family,1123 W PAPEETE ST,LOS ANGELES,CA,90744,15,Flagstar BANK,,,,,,,
2415030022,2/1/2018,Multi-Family,10554 W OXNARD ST,NORTH HOLLYWOOD,CA,91606,2,FNMA,,,,,,,
2870021032,1/26/2018,Single Family,11951 N BEAUFAIT AVE,LOS ANGELES,CA,91326,12,Law Offices of Pamela Abbott Moore,,,,,,,
6087012018,8/6/2018,Single Family,11715 1/2 S MAIN ST,LOS ANGELES,CA,90061,15,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
6037019012,1/2/2018,Single Family,1412 W 89TH ST,LOS ANGELES,CA,90047,8,NEW AMERICAN FUNDING,,,,,,,
6034011012,3/13/2018,Multi-Family,1506 W 81ST ST,LOS ANGELES,CA,90047,8,"Partners for Payment Relief DE II, LLV",,,,,,,
5543025001,9/21/2018,Multi-Family,1301 N ALEXANDRIA AVE,LOS ANGELES,CA,90029,13,"Able Investment Services, LLC",,,,,,,
5037023021,6/7/2018,Multi-Family,1121 W BROWNING BLVD,LOS ANGELES,CA,90037,8,US-BANK National Association,,,,,,,
2510020018,1/12/2018,Single Family,13536 W BEAVER ST,LOS ANGELES,CA,91342,7,Trinity c/o Ocwen Loan Servicing LLC,,,,,,,
5119031014,9/7/2018,Multi-Family,1446 1/2 E 20TH ST,LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,,,,,,,
5135016009,1/11/2018,Multi-Family,1125 W 18TH ST,LOS ANGELES,CA,90015,1,"Ocwen Loan Servicing, LLC",,,,,,,
2673015094,1/2/2018,Single Family,15935 W COMMUNITY ST,LOS ANGELES,CA,91343,12,Nationstar Mortgage LLC,,,,,,,
5029010015,1/5/2018,Single Family,3909 S RIDGELEY DR,LOS ANGELES,CA,90008,10,"Ocwen Loan Servicing, LLC",,,,,,,
5113034008,1/10/2018,Multi-Family,4204 1/2 S WALL ST,LOS ANGELES,CA,90011,9,CALIBER HOME LOANS,,,,,,,
2156027061,1/29/2018,Single Family,18555 W COLLINS ST,TARZANA,CA,91356,3,Yakte Properties LLC,,,,,,,
4377049001,1/2/2018,Single Family,2157 W SHERINGHAM LANE,LOS ANGELES,CA,90049,5,Wells Fargo Bank N.A.,,,,,,,
5021004026,1/9/2018,Single Family,4036 S DENKER AVE,LOS ANGELES,CA,90062,8,Bank of America,,,,,,,
2184015008,1/18/2018,Single Family,4531 N GRIMES PL,LOS ANGELES,CA,91316,5,JP Morgan Chase NA,,,,,,,
2202006026,1/3/2018,Single Family,17359 W KESWICK ST,LOS ANGELES,CA,91325,12,Cenlar FSB,,,,,,,
5515001007,1/8/2018,Single Family,252 S JUNE ST,LOS ANGELES,CA,90004,4,Nationstar Mortgage LLC,,,,,,,
7559009010,7/31/2018,Single Family,227 N GOODHOPE AVE,SAN PEDRO,CA,90732,15,"Ocwen Loan Servicing, LLC",,,,,,,
2119002031,6/29/2018,Single Family,18158 W LULL ST,LOS ANGELES,CA,91335,12,JP Morgan Chase NA,,,,,,,
6017004026,5/23/2018,Multi-Family,2115 W 73RD ST,LOS ANGELES,CA,90047,8,Law Office of Les Zieve,,,,,,,
5550001093,8/14/2018,Single Family,1735  FULLER AVE,LOS ANGELES,CA,90046,4,"Ocwen Loan Servicing, LLC",,,,,,,
2153031025,1/19/2018,Single Family,19443 W HATTERAS ST,LOS ANGELES,CA,91356,3,Wells Fargo Bank N.A.,,,,,,,
2731029080,1/15/2018,Single Family,18132 W ANDREA CIR SOUTH,LOS ANGELES,CA,91325,12,M&T Bank,,,,,,,
5462018032,2/13/2018,Single Family,2214 W MARICOPA DR,LOS ANGELES,CA,90065,1,2005 Residential Trust 3-2,,,,,,,
6002016008,1/26/2018,Single Family,1720 W 60TH ST,LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",,,,,,,
2701043034,8/7/2018,Single Family,20212 W VIA MEDICI,LOS ANGELES,CA,91326,12,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2146023002,1/25/2018,Single Family,22355 W BURBANK BLVD,LOS ANGELES,CA,91367,3,Wells Fargo Bank N.A.,,,,,,,
6035014007,1/2/2018,Single Family,2032 W 82ND ST,LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,,,,,,,
4117004012,1/29/2018,Single Family,232 E WATERVIEW ST,LOS ANGELES,CA,90293,11,Bayview Loan Servicing,,,,,,,
2226016008,8/6/2018,Single Family,16632 W CANTLAY ST,LOS ANGELES,CA,91406,6,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
4246021009,7/25/2018,Single Family,3710 S STEWART AVE,LOS ANGELES,CA,90066,11,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
5043025016,8/1/2018,Single Family,2901 S REDONDO BLVD,LOS ANGELES,CA,90016,10,Fay Servicing LLC - Eric Moore,,,,,,,
6004040032,8/2/2018,Single Family,429 W 65TH ST,LOS ANGELES,CA,90003,8,Nationstar Mortgage,,,,,,,
5047012018,1/1/2018,Single Family,3539 S COCHRAN AVE,LOS ANGELES,CA,90016,10,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
2074023002,1/29/2018,Single Family,23110 W BIGLER ST,LOS ANGELES,CA,91364,3,"BAYVIEW LOAN SERVICING, LLC",,,,,,,
5587026039,3/19/2018,Single Family,2175 N PONET DR,LOS ANGELES,CA,90068,4,bayview,,,,,,,
4371006009,2/27/2018,Single Family,1709 N BEVERLY GLEN BLVD,LOS ANGELES,CA,90077,5,"Ocwen Loan Servicing, LLC",,,,,,,
2134008009,1/3/2018,Single Family,19944 W KITTRIDGE ST,LOS ANGELES,CA,91306,3,Carrington Mortgage Services,,,,,,,
7404028009,6/28/2018,Single Family,24722 S BOMBAY AVE,LOS ANGELES,CA,90744,15,Bayview Loan Servicing/Bayview Representative,,,,,,,
2782026003,1/5/2018,Single Family,19853 W PARTHENIA ST,LOS ANGELES,CA,91324,12,BSI Financial Services,,,,,,,
2226021017,3/15/2018,Single Family,16752 W KELSLOAN ST,LOS ANGELES,CA,91406,6,Wells Fargo Bank N.A.,,,,,,,
7455009004,1/24/2018,Multi-Family,371 W 9TH ST,SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",,,,,,,
2712005004,1/9/2018,Single Family,17441 W LUDLOW ST,LOS ANGELES,CA,91344,12,Mr. Cooper,,,,,,,
6035023012,3/15/2018,Multi-Family,1961 W 84TH PL,LOS ANGELES,CA,90047,8,Residential Credit Opportunities,,,,,,,
5021007026,3/28/2018,Multi-Family,4121 S HARVARD BLVD,LOS ANGELES,CA,90062,8,RUSHMORE LOAN MANAGEMENT SERVICES,,,,,,,
5121013017,1/30/2018,Multi-Family,3722 S ADAIR ST,LOS ANGELES,CA,90011,9,"Dovenmuehle Mortgage, Inc.",,,,,,,
5179013018,1/25/2018,Single Family,3449 E 3RD ST,LOS ANGELES,CA,90063,14,Brougham Fund,,,,,,,
5056016021,8/6/2018,Multi-Family,1759 S NEW ENGLAND ST,LOS ANGELES,CA,90006,1,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2201005016,1/3/2018,Single Family,17506 W LANARK ST,LOS ANGELES,CA,91325,12,Mr. Cooper,,,,,,,
5046018002,1/12/2018,Single Family,3512 S MUIRFIELD ROAD,LOS ANGELES,CA,90016,10,Wells Fargo Bank N.A.,,,,,,,
5155012058,1/2/2018,Single Family,421 S LA FAYETTE PARK,LOS ANGELES,CA,90064,1,Fay Servicing LLC,,,,,,,
6083023012,1/18/2018,Single Family,310 E 118TH PL,LOS ANGELES,CA,90061,15,Freedom Mortgage,,,,,,,
5101010006,1/5/2018,Single Family,351 E 56TH ST,LOS ANGELES,CA,90011,9,"Ocwen Loan Servicing, LLC",,,,,,,
5033011021,8/20/2018,Single Family,3776 S GRAYBURN AVE,LOS ANGELES,CA,90018,10,"Trustee Corps, Bayview Loan Servicing",,,,,,,
2041021013,6/5/2018,Single Family,23055 W CALIFA ST,LOS ANGELES,CA,91367,3,Bank of America,,,,,,,
5049011027,1/4/2018,Single Family,2849 S WEST VIEW ST,LOS ANGELES,CA,90016,10,Carrington Mortgage Services,,,,,,,
2355016057,1/16/2018,Single Family,4635 N MORELLA AVE,LOS ANGELES,CA,91607,2,"Ocwen Loan Servicing, LLC",,,,,,,
2022008002,9/5/2018,Single Family,22738 W SATICOY ST,LOS ANGELES,CA,91307,12,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
5053015030,9/5/2018,Single Family,3019 S HARVARD BLVD,LOS ANGELES,CA,90018,8,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
2146007029,1/24/2018,Single Family,21620 W BURBANK BLVD,LOS ANGELES,CA,91367,3,Bayview Loan Servicing,,,,,,,
2125028001,1/1/2018,Single Family,18257 W VANOWEN ST,LOS ANGELES,CA,91335,3,"Wilmington Trust, NA, successor trustee to Citibank, c/o Select Portfolio Servicing",,,,,,,
4254004012,1/12/2018,Single Family,2939 S KELTON AVE,LOS ANGELES,CA,90064,5,Wells Fargo Bank N.A.,,,,,,,
2190003026,1/16/2018,Single Family,4234 N CANOGA DR,LOS ANGELES,CA,91364,3,Shellpoint Mortgage Services,,,,,,,
2787029004,1/7/2018,Single Family,17646 W RAYMER ST,LOS ANGELES,CA,91325,12,RUSHMORE LOAN MGMT SERVICES,,,,,,,
2367005034,1/11/2018,Single Family,4251 N LAUREL CANYON BLVD,LOS ANGELES,CA,91604,2,"Ocwen Loan Servicing, LLC",,,,,,,
2420033008,1/31/2018,Single Family,4545 N AUCKLAND AVE,LOS ANGELES,CA,91602,4,NPI Debt Fund I LP,,,,,,,
4012019014,9/12/2018,Single Family,3439 W 75TH ST,LOS ANGELES,CA,90043,8,Fay Servicing LLC - Eric Moore,,,,,,,
5216007004,1/3/2018,Multi-Family,2418 N EASTERN AVE,LOS ANGELES,CA,90032,14,JP Morgan Chase NA,,,,,,,
5683025023,5/16/2018,Single Family,2486 W LOY LANE,LOS ANGELES,CA,90041,14,Nationstar Mortgage LLC,,,,,,,
2265016062,9/28/2018,Single Family,4607 N LENNOX AVE,LOS ANGELES,CA,91423,4,JP Morgan Chase NA,,,,,,,
2106033038,7/11/2018,Single Family,19800 W LULL ST,LOS ANGELES,CA,91306,3,Wells Fargo Bank N.A.,,,,,,,
5419021003,1/16/2018,Single Family,1817 W MONTANA ST,LOS ANGELES,CA,90026,13,Nationstar Mortgage LLC,,,,,,,
6017005015,7/25/2018,Multi-Family,2147 W 74TH ST,LOS ANGELES,CA,90047,8,"Provident Funding Associates, L.P.",,,,,,,
2701043034,1/3/2018,Single Family,20212 W VIA MEDICI,LOS ANGELES,CA,91326,12,Nationstar Mortgage,,,,,,,
2265021013,1/8/2018,Multi-Family,4451 N STANSBURY AVE,LOS ANGELES,CA,91423,4,Shellpoint Mortgage Servicing,,,,,,,
5051031005,6/19/2018,Single Family,3014 S NORTON AVE,LOS ANGELES,CA,90018,10,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
6016010005,1/12/2018,Single Family,1842 W 65TH ST,LOS ANGELES,CA,90047,8,Trojan Capital c/o Ocwen Loan Servicing LLC,,,,,,,
6035032018,9/26/2018,Single Family,1848 W 85TH ST,LOS ANGELES,CA,90047,8,Carrington Mortgage Services,,,,,,,
2169011010,7/3/2018,Single Family,22025 W CELES ST,LOS ANGELES,CA,91364,3,Freedom Mortgage,,,,,,,
5064025012,1/1/2018,Single Family,2222 S SPAULDING AVE,LOS ANGELES,CA,90016,10,Wilmington Trust N.A. C/O Select Portfolio Servicing,,,,,,,
2174025004,5/25/2018,Single Family,4581 N POE AVE,LOS ANGELES,CA,91364,3,Shellpoint Mortgage,,,,,,,
2182019009,5/19/2018,Single Family,4411 N ALONZO AVE,LOS ANGELES,CA,91316,5,Shellpoint Mortgage,,,,,,,
2107011108,6/28/2018,Single Family,20104 W STRATHERN ST,LOS ANGELES,CA,91306,3,Bayview Loan Servicing/Bayview Representative,,,,,,,
5683022004,4/12/2018,Vacant Residential,2456 W YOSEMITE DR,LOS ANGELES,CA,90041,14,Lynn Thai,,,,,,,
7411026027,1/2/2018,Single Family,26417 S ATHENA AVE,LOS ANGELES,CA,90710,15,JP Morgan Chase NA,,,,,,,
2607004019,1/5/2018,Single Family,17148 W BARNESTON ST,LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.,,,,,,,
5307002018,1/30/2018,Single Family,3979 N DRYSDALE AVE,LOS ANGELES,CA,90032,14,"Ocwen Loan Servicing, LLC",,,,,,,
4227022057,1/5/2018,Single Family,445 E WASHINGTON BLVD,LOS ANGELES,CA,90292,11,Wells Fargo Bank N.A.,,,,,,,
5306002011,6/28/2018,Single Family,3906 N COLLIS AVE,LOS ANGELES,CA,90032,14,CitiMortgage,,,,,,,
5022011006,1/5/2018,Single Family,1925 W 43RD ST,LOS ANGELES,CA,90062,8,Wells Fargo Bank N.A.,,,,,,,
4236004002,8/27/2018,Multi-Family,2417 S WALNUT AVE,VENICE,CA,90291,11,"Dovenmuehle Mortgage, Inc.",,,,,,,
2712005004,7/12/2018,Single Family,17441 W LUDLOW ST,LOS ANGELES,CA,91344,12,Nationstar Mortgage,,,,,,,
2230017009,8/15/2018,Single Family,17215 W HAYNES ST,LOS ANGELES,CA,91406,6,"Trustee Corps, PennyMac Loac Services, LLC",,,,,,,
5167015049,1/4/2018,Single Family,1770 E 22ND ST,LOS ANGELES,CA,90058,9,"Ocwen Loan Servicing, LLC",,,,,,,
5062021006,9/21/2018,Single Family,2125 S WEST VIEW ST,LOS ANGELES,CA,90016,10,Champion Mortgage Company c/o BDF Law,,,,,,,
2124011008,1/11/2018,Single Family,18343 W CALVERT ST,LOS ANGELES,CA,91335,3,CALIBER HOME LOANS,,,,,,,
6087019005,1/5/2018,Single Family,332 W 118TH PL,LOS ANGELES,CA,90061,15,"Trinity Financial Services, LLC",,,,,,,
2265009010,1/26/2018,Single Family,4456 N VESPER AVE,LOS ANGELES,CA,91403,4,PHH - LOGS,,,,,,,
2106011093,1/27/2018,Non-Residential,19852   STAGG ST,LOS ANGELES,CA,91306,3,Brougham Fund,,,,,,,
5054007014,1/4/2018,Multi-Family,2957 S KENWOOD AVE,LOS ANGELES,CA,90007,8,"Ocwen Loan Servicing, LLC",,,,,,,
4006019030,1/3/2018,Single Family,3465 W 67TH ST,LOS ANGELES,CA,90043,8,DITECH FINANCIAL LLC,,,,,,,
2130031021,1/3/2018,Single Family,19543 W HART ST,LOS ANGELES,CA,91335,3,"Ocwen Loan Servicing, LLC",,,,,,,
5033017031,3/5/2018,Single Family,3797 S OLMSTED AVE,LOS ANGELES,CA,90018,10,BROUGHAM FUND I TRUST,,,,,,,
5505026006,1/17/2018,Single Family,304 S PLYMOUTH BLVD,LOS ANGELES,CA,90020,4,JP Morgan Chase NA,,,,,,,
5580024002,3/1/2018,Single Family,2406 N CAZAUX PL,LOS ANGELES,CA,90068,4,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
5206020035,7/17/2018,Multi-Family,469 1/2 E AVENUE 28,LOS ANGELES,CA,90031,1,Carrington Mortgage Services,,,,,,,
5042005042,1/12/2018,Single Family,3679 S 2ND AVE,LOS ANGELES,CA,90018,10,Shellpoint Mortgage Services,,,,,,,
5563026019,1/11/2018,Single Family,2001 N OAKSTONE WAY,HOLLYWOOD,CA,90046,4,CALIBER HOME LOANS,,,,,,,
2692020034,8/28/2018,Single Family,17101 W DEARBORN ST,LOS ANGELES,CA,91325,12,"Ocwen Loan Servicing, LLC",,,,,,,
5302015135,1/22/2018,Single Family,4280 E VIA ARBOLADA,LOS ANGELES,CA,90042,14,Wells Fargo Bank N.A.,,,,,,,
2157003006,1/3/2018,Single Family,18316 W HATTERAS ST,TARZANA,CA,91356,3,"Financial Freedom, a division of CIT bank.",,,,,,,
5035033022,2/16/2018,Single Family,1719 W 38TH ST,LOS ANGELES,CA,90062,8,"Ocwen Loan Servicing, LLC",,,,,,,
6017029018,1/23/2018,Multi-Family,2131 1/2 W 79TH ST,LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",,,,,,,
5443033019,7/20/2018,Single Family,2004 W ROSEBUD AVE,LOS ANGELES,CA,90039,13,"Trustee Corps, Bayview Loan Servicing",,,,,,,
2107022065,1/22/2018,Single Family,20210 W ELKWOOD ST,LOS ANGELES,CA,91306,3,JP Morgan Chase NA,,,,,,,
6016006011,1/3/2018,Single Family,1918 W 64TH ST,LOS ANGELES,CA,90047,8,Champion Mortgage,,,,,,,
6083004005,8/16/2018,Single Family,370 E 115TH ST,LOS ANGELES,CA,90061,15,PennyMac Loan Services,,,,,,,
5021030011,4/18/2018,Single Family,1739 W 41ST PL,LOS ANGELES,CA,90062,8,"West Coast Capital Group, Inc.",,,,,,,
5061003006,1/9/2018,Single Family,2125 S WELLINGTON ROAD,LOS ANGELES,CA,90016,10,Wells Fargo Bank N.A.,,,,,,,
2382014022,1/18/2018,Single Family,3243 N IREDELL LANE,LOS ANGELES,CA,91604,2,JP Morgan Chase NA,,,,,,,
5026002011,1/9/2018,Single Family,4108 W DON LUIS DR,LOS ANGELES,CA,90008,8,CitiMortgage,,,,,,,
6017005015,9/12/2018,Multi-Family,2147 W 74TH ST,LOS ANGELES,CA,90047,8,Provident Funding,,,,,,,
5306010050,2/21/2018,Multi-Family,3839 N RANDOLPH AVE,LOS ANGELES,CA,90032,14,JP Morgan Chase NA,,,,,,,
2146002151,3/2/2018,Single Family,22231  ERWIN ST,LOS ANGELES,CA,91367,3,CitiMortgage,,,,,,,
4405037002,9/13/2018,Single Family,247 S CARMELINA AVE,LOS ANGELES,CA,90049,11,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2271005017,9/26/2018,Single Family,4548 N STERN AVE,LOS ANGELES,CA,91423,4,JP Morgan Chase NA,,,,,,,
5507011009,9/27/2018,Single Family,445 S MANSFIELD AVE,LOS ANGELES,CA,90036,4,JP Morgan Chase NA,,,,,,,
